Date,Close,High,Low,Open,Volume,,,
,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,return,access
6/18/2025,5980.870117,6018.25,5971.890137,5987.930176,5106470000,,-0.001179048,negative
6/20/2025,5967.839844,6018.200195,5952.560059,5999.669922,7451500000,,-0.005305305,negative
6/23/2025,6025.169922,6028.77002,5943.22998,5969.669922,5597000000,,0.009296996,positive
6/24/2025,6092.180176,6101.759766,6059.25,6061.209961,5443690000,,0.005109576,positive
6/25/2025,6092.160156,6108.509766,6080.089844,6104.22998,5171110000,,-0.001977289,negative
6/26/2025,6141.02002,6146.52002,6107.27002,6112.089844,5308140000,,0.004733271,positive
6/27/2025,6173.069824,6187.680176,6132.350098,6150.700195,7889350000,,0.003636924,positive
6/30/2025,6204.950195,6215.080078,6174.970215,6193.359863,5782900000,,0.001871413,positive
7/1/2025,6198.009766,6210.779785,6177.970215,6187.25,6275310000,,0.001739022,positive
7/2/2025,6227.419922,6227.600098,6188.290039,6193.879883,5645710000,,0.005415029,positive
7/3/2025,6279.350098,6284.649902,6246.459961,6246.459961,3378110000,,0.005265404,positive
7/7/2025,6229.97998,6262.069824,6201,6259.040039,5236740000,,-0.004642894,negative
7/8/2025,6225.52002,6242.700195,6217.75,6234.029785,5739030000,,-0.001365051,negative
7/9/2025,6263.259766,6269.160156,6231.430176,6243.330078,4813340000,,0.003192157,positive
7/10/2025,6280.459961,6290.220215,6251.439941,6266.799805,5367350000,,0.002179766,positive
7/11/2025,6259.75,6269.439941,6237.600098,6255.680176,4656210000,,0.000650581,positive
7/14/2025,6268.560059,6273.310059,6239.220215,6255.149902,4722250000,,0.002143858,positive
7/15/2025,6243.759766,6302.040039,6241.680176,6295.290039,5133670000,,-0.008185528,negative
7/16/2025,6263.700195,6268.120117,6201.589844,6254.5,5177460000,,0.001470972,positive
7/17/2025,6297.359863,6304.689941,6262.27002,6263.399902,5512290000,,0.005421969,positive
7/18/2025,6296.790039,6315.609863,6285.27002,6312.950195,5184700000,,-0.002559842,negative
7/21/2025,6305.600098,6336.080078,6303.790039,6304.740234,5010840000,,0.000136384,positive
7/22/2025,6309.620117,6316.120117,6281.709961,6306.600098,5662040000,,0.000478867,positive
7/23/2025,6358.910156,6360.640137,6317.490234,6326.899902,5642510000,,0.00505939,positive
7/24/2025,6363.350098,6381.310059,6360.569824,6368.600098,5282720000,,-0.000824357,negative
7/25/2025,6388.640137,6395.819824,6368.529785,6370.009766,4470720000,,0.002924701,positive
7/28/2025,6389.77002,6401.069824,6375.790039,6397.689941,4565620000,,-0.001237935,negative
7/29/2025,6370.859863,6409.259766,6363.919922,6405.620117,5076120000,,-0.005426524,negative
7/30/2025,6362.899902,6396.540039,6336.379883,6381.22998,5375070000,,-0.002872499,negative
7/31/2025,6339.390137,6427.02002,6327.640137,6427.02002,6077080000,,-0.013634606,negative
8/1/2025,6238.009766,6287.279785,6212.689941,6287.279785,5827150000,,-0.00783646,negative
8/4/2025,6329.939941,6330.689941,6271.709961,6271.709961,4842580000,,0.009284546,positive
8/5/2025,6299.189941,6346,6289.370117,6336.629883,5517410000,,-0.005908494,negative
8/6/2025,6345.060059,6352.830078,6301.109863,6309.299805,5408560000,,0.005667864,positive
8/7/2025,6340,6389.709961,6310.319824,6374.319824,5306090000,,-0.005384076,negative
8/8/2025,6389.450195,6395.160156,6355.220215,6355.220215,4769910000,,0.00538612,positive
8/11/2025,6373.450195,6407.25,6364.060059,6389.669922,4652400000,,-0.002538429,negative
8/12/2025,6445.759766,6446.549805,6385.759766,6395.169922,5135300000,,0.007910633,positive
8/13/2025,6466.580078,6480.279785,6445.02002,6462.669922,5195950000,,0.000605037,positive
8/14/2025,6468.540039,6473.919922,6441.069824,6453.459961,4462050000,,0.002336743,positive
8/15/2025,6449.799805,6481.339844,6441.850098,6477.379883,4575060000,,-0.004257907,negative
8/18/2025,6449.149902,6455.350098,6437.700195,6445.02002,4162290000,,0.000640787,positive
8/19/2025,6411.370117,6456.47998,6400.220215,6446.240234,4377440000,,-0.005409373,negative
8/20/2025,6395.779785,6408.399902,6343.859863,6406.620117,4470390000,,-0.001692052,negative
8/21/2025,6370.169922,6393.649902,6352.709961,6380.830078,4013560000,,-0.001670654,negative
8/22/2025,6466.910156,6478.890137,6384.589844,6384.589844,5046860000,,0.012893595,positive
8/25/2025,6439.319824,6466.890137,6438.060059,6457.669922,4059070000,,-0.002841597,negative
8/26/2025,6465.939941,6468.370117,6429.209961,6435.490234,4867680000,,0.004731529,positive
8/27/2025,6481.399902,6487.060059,6457.839844,6462.259766,4143680000,,0.002961833,positive
8/28/2025,6501.859863,6508.22998,6466.959961,6483.839844,4283760000,,0.00277922,positive
8/29/2025,6460.259766,6491.759766,6444.569824,6489.279785,4234840000,,-0.004471994,negative
9/2/2025,6415.540039,6416.540039,6360.580078,6401.509766,4784000000,,0.002191713,positive
9/3/2025,6448.259766,6453.669922,6416.169922,6445.819824,4465360000,,0.000378531,positive
9/4/2025,6502.080078,6502.540039,6445.97998,6456.600098,4670770000,,0.007043952,positive
9/5/2025,6481.5,6532.649902,6443.97998,6529.080078,5066120000,,-0.007287409,negative
9/8/2025,6495.149902,6508.669922,6483.290039,6498.089844,5211500000,,-0.000452432,negative
9/9/2025,6512.609863,6518.22998,6483.080078,6503.330078,4798350000,,0.001426928,positive
9/10/2025,6532.040039,6555.970215,6516.339844,6550.290039,5253010000,,-0.002786136,negative
9/11/2025,6587.470215,6592.890137,6545.799805,6554.410156,5426460000,,0.005043941,positive
9/12/2025,6584.290039,6600.209961,6579.490234,6590.660156,4641640000,,-0.000966537,negative
9/15/2025,6615.279785,6619.620117,6602.069824,6603.490234,5045020000,,0.001785351,positive
9/16/2025,6606.759766,6626.990234,6600.109863,6624.129883,5359510000,,-0.002622249,negative
9/17/2025,6600.350098,6624.390137,6551.149902,6604.870117,5805340000,,-0.000684346,negative
9/18/2025,6631.959961,6656.799805,6611.890137,6626.850098,5292400000,,0.000771085,positive
9/19/2025,6664.359863,6671.819824,6630.310059,6647.109863,9125960000,,0.002595113,positive
9/22/2025,6693.75,6698.879883,6648.069824,6654.279785,5642620000,,0.005931553,positive
